id,name,host_id,host_name,number_of_reviews,last_review,reviews_per_month,Rating
6559453,Private Rmâ€“Industrial Loftâ€“Bushwick,34306160,Dan,87,27-06-2019,1.75,0.4
7259804,Beautiful Place near Manhattan,5499064,Akira,87,30-06-2019,1.91,2.3
8274516,Central Park west. Big Cozy Room,16805656,Fernando,87,22-06-2019,1.88,0.7
8642982,Cozy BK RM for 2! 30min > Manhattan,13440686,Samuel,87,28-08-2017,1.9,2.2
9516142,In the Heart of Williamsburg,42597922,Al,87,16-06-2019,1.99,3.7
11257690,Luxury 2200ftÂ² 4Bed in East Village,29182025,Jonty,87,22-06-2019,2.12,0.3
11966139,Quiet Chelsea One Bedroom,29084038,Stephan And Liz,87,08-06-2019,2.17,1.7
12252993,Cozy & Chic Studio Apartment,65968828,Tracey,87,23-06-2019,2.25,4.3
12325291,2F Live Like a Real NYer in Real 3Bd!,26405086,Bill & May,87,30-06-2019,2.28,3.6
13066577,Beautiful 3 bedroom loft  Greenpoint/Williamsburg!,10677584,Angelina,87,23-06-2019,2.33,0.1
13126457,Unique 2BR Apartment,31483931,Nick,87,05-07-2019,2.3,3
13232952,Happy and spacious corner near 7 train,17638424,Sophie,87,04-06-2019,2.35,4.9
13275792,Luxury Double Room in Williamsburg,35433522,David,87,28-08-2018,2.31,4.6
13378919,Bright & Cozy Bedroom (near N/R train),28370925,En & Lora,87,23-07-2018,2.32,3.8
13459691,Private Bedroom in Williamsburg!,8569221,Andi,87,24-03-2019,2.43,1.5
14161086,nice room in bedstuy G,6885157,Randy,87,02-07-2019,2.5,5
14205364,Bright 3BR w/ large patio in vibrant Williamsburg,2343858,Claire,87,16-06-2019,2.45,0.9
14367644,"Williamsburg Loft, Brooklyn, New York",70739054,Ariel,87,25-06-2019,2.48,2.5
14483613,Modern Apt - 10 min from Manhattan,89211125,Caroline,87,13-06-2019,2.52,0.2
14800184,Spacious Bedroom in Gorgeous Renovated Apartment,82715129,Carlos,87,30-06-2019,2.51,1.3
14826817,Sid's Victorian Oasis,92720308,Sidney,87,12-06-2019,2.53,4.7
14966184,Stay in a beautiful apartment&experience Harlem!,9171744,Jack,87,28-06-2019,2.54,4.7
15204218,CLEAN Room w/PRVT BATH_NearSubway_3 StopsToManhatn,24201188,Monika,87,27-06-2019,2.61,4.6
15465050,"Full Size Bed, Private Bathroom & Shower",44350279,Jp,87,18-06-2019,2.62,3.1
15625556,Private Room for 2 in Midtown West â˜†,100721907,H,87,23-06-2019,2.68,1.9
15844782,"Cozy Apt steps to Park, Subway, Restaurants, Bars",4702833,Tanya,87,06-06-2019,2.78,1.6
16226066,Room near park Â· 2 stops to Manhattan on N/D train,29314677,Ignat,87,01-07-2019,2.82,1.4
16603017,Sophisticated Retreat in Spacious Manhattan Apt,23957491,Elka,87,12-06-2019,2.97,0.1
17299611,Private bedroom in the heart of West Village,23919461,Cesar,87,20-06-2019,3.09,0.3
18023825,Cozy 1 bedroom apartment in Queens,24594555,Eva,87,06-07-2019,3.19,1.6
18263839,An amazing Studio Apt in FIDI,57192926,Yara,87,29-06-2019,3.28,1.4
18358606,Gorgeous  Renovated 1BR - close to Central Park,122877644,Kate,87,20-06-2019,3.29,0.2
19859156,Spacious room in Williamsburg.,48100358,Ivan,87,23-06-2019,3.72,0.4
20170965,Luxe Restored Catholic Church turned Apts 1BR/.5Ba,22375303,Elle,87,23-06-2019,3.75,1.6
20412884,2 Bedroom + 2 Bathrooms | Excellent Location,143477365,Val,87,19-06-2019,3.86,4.1
20517554,"*Light & Love* vibrant, historic, sleeps 4",146472361,Jc,87,23-06-2019,3.79,1.6
20729216,Whole Apt/Private Entry/Free Parking,148444929,Karl,87,06-07-2019,5.08,4.9
20793502,Beautiful Private Bedroom with Balcony,27534002,Mauro,87,30-06-2019,3.91,4
21182937,Cozy Apartment. 15 mins away from LGA & Manhattan,91646104,Pao,87,01-07-2019,4.59,2.5
21354525,Cozy Brooklyn Heights Getaway w/ Manhattan Access,11743513,Henry,87,16-06-2019,4.29,3.5
21378123,Studio apt direct access to Mantattan and Brooklyn,154828245,Ping,87,24-06-2019,4.18,3.1
21501295,Beautiful Prime Soho/Nolita 2-Bed Apartment,156214681,Joshua,87,23-06-2019,4.22,0.4
22161395,Sunny Urban Jungle,100675420,Mama Batata,87,05-07-2019,4.58,2.4
22356845,The BROOKLYN Room with Outdoor Space,7416563,Timo,87,16-06-2019,4.71,0.3
22451798,Historic Bed Stuy Charmer! Entire Apartment!,4126686,Michael,87,05-07-2019,4.91,3.2
8490,"MAISON DES SIRENES1,bohemian apartment",25183,Nathalie,88,19-06-2019,0.73,0.9
9704,Spacious 1 bedroom in luxe building,32045,Teri,88,14-06-2019,1.42,4.2
24285,Beautiful Duplex Apartment,97797,Brenda,88,02-11-2018,0.79,2
157673,Large  Loft Style  Studio  Space,757166,Tokunbo,88,16-06-2019,0.91,1.2
294250,Beautiful New Garden Apartment ,45682,Irina,88,07-06-2019,0.99,1.9
530576,"1bedroom, 70s UWS,brownstone charm",263510,Sandy,88,28-06-2019,1.03,0.3
613818,Small Private Room # 1 with Window,2712353,Masud,88,22-05-2019,1.05,0.6
1958765,Stylish 1 BR Loft Apt Williamsburg,10123248,Sylvana,88,28-05-2019,1.31,4.7
2908211,"Lovely Park Slope Apt, Brooklyn",14019963,Kieran,88,05-07-2019,1.4,3.7
3616173,PRIVATE BEDROOM YOU'LL LOVE,2383619,Elma,88,02-04-2018,1.5,2.9
4215595,LowerEastSide apt share shortterm 3,7549,Ben,88,19-05-2019,1.53,3.8
4305170,Cute ethnic cosy private studio!,5918341,Mona,88,22-06-2019,1.53,4.4
4384181,Livin' La Vida Brooklyn!!!,457976,Bellamy,88,30-06-2019,4.66,1.7
4649627,"Spacious 1 BR, En Suite in Brownstone!",9492212,Emily And Joel,88,31-12-2018,1.6,1.6
4869988,Private Room - 2 blocks from Central Park,1509237,Leandro,88,27-05-2019,2.03,1.4
6386823,Cozy Manhattan room â˜… 3 mins to subway,21361229,Vivian Yuen Ting,88,30-06-2019,3.66,0.9
7733896,Big Master bedroom with attached Private Bathroom,1036161,Blake,88,02-06-2019,1.84,3.5
8535434,Large Soho Studio Loft,19100918,James,88,30-06-2019,1.91,0
8973873,Sunny Loft in Clinton Hill,11458977,Robin,88,26-06-2019,2.04,3.5
9544410,Large 1-bedroom near Times Square (3rd Floor),49015331,Iradj,88,28-06-2019,2.01,3.7
9562872,"Close to subway, all shops, restaurants!",49509847,Abhilasha Ashiv,88,01-07-2019,2.49,1
10289124,"2 BR Brownstone Retreat, 3rd Fl.",31919780,Neil,88,05-06-2019,2.19,3.6
10539491,Kid Friendly Central Park West Apt.,54348871,Suzette,88,20-06-2019,2.13,0.7
11422056,Lovely & Cozy Apartment in Queens!,59996301,Joseph,88,19-06-2019,2.25,3.1
11544648,Sofa bed for FEMALE only on the Lower East Side,60915621,Lynn,88,29-06-2019,5.44,1
11753010,brooklyn rent apartment,62535444,Alex,88,26-06-2019,2.22,0.4
11924694,Artist Apartment in Heart of West Village â¤ï¸,3167887,Sarah,88,24-06-2019,2.32,4.3
12071038,"UES area ,Luxury modern quiet private Apt",64676041,Mey,88,24-06-2019,2.23,4.2
12089692,Ground Floor Apartment in Brooklyn!,268961,Erica & Tayo,88,31-01-2019,2.22,1.3
13549391,Cozy Brooklyn Guesthouse Retreat by Localhaus,63494345,Lauren And Ben,88,06-07-2019,2.67,1.1
13914961,Cozy Bushwick Brooklyn Room -20 mins to Manhattan!,73247569,Sinida,88,07-07-2019,2.43,0.3
14030285,"Very large 3 bdrm, 1.5 bath, Flatbush/Ditmas Park",84003200,Elissa,88,27-06-2019,3.18,2.3
14318774,New York Masterpiece,37718300,Martha,88,17-06-2019,2.56,2.1
14843553,Beautiful Alcove Studio in West Midtown,493093,Eyal,88,01-07-2019,2.59,3.7
15271897,UNION SQUARE / Perfect Cozy Private Room!,97166562,Haru,88,20-06-2019,2.76,1.8
15360248,Modern Luxury Loft  3bd  Williamsburg,76184970,Alex,88,26-06-2019,2.68,2
15485880,Private entire floor/in duplex apartment...,99434002,Leo,88,26-06-2019,2.69,4.4
15951107,Elegant Entire apartment prospect lefferts garden,103554758,Cg,88,02-07-2019,2.76,4.4
16037703,Private roof deck - 18 min subway to Manhattan,8788534,Maayan,88,01-07-2019,2.88,0.9
16330110,Stylish & Spacious Apartment,105075484,Bertus,88,21-06-2019,2.85,1
16792642,Sunny 2 bdrm Park Slope Apt w/ Yard 3min to Subway,106168581,Jason,88,04-07-2019,4.41,1.1
17211583,Minimalist Hideaway In The Heart of Bushwick,278393,Dylana,88,12-06-2019,3.02,4.7
18275502,Sophisticated Brooklyn Brownstone,87766324,Michelle,88,15-06-2019,3.32,0.4
18294238,New tidy  room attached by PRIVATE FULL BATH,120767920,Jimmy &Cindy,88,30-06-2019,3.28,4.5
18411446,NEW! Luxury studio WITH SPA shower in Flushing!!!,10366837,Jia,88,23-06-2019,3.38,4.4
18503701,Oriental Room in Upper Manhattan near Central Park,128413939,Alfred And Lau,88,22-06-2019,3.36,4.5
18758370,Genie's Lamp Garden Apartment,130524170,Tracy,88,23-02-2019,3.53,2.3
19608383,Bright Clean Private Room in Crown Heights 4SR,17555570,Yan,88,26-06-2019,3.59,4.2
19675743,Steps to Times Square! Fabulous HK apt in NYC,116482644,Yaniv,88,01-05-2019,3.76,3
19721906,"1 month min, Cozy Midtown East/UES studio!",10440694,Gia,88,22-06-2019,3.67,3.5
20676841,Private room 15 MINS AWAY FROM FERRY by bus,147952036,Mimi,88,24-06-2019,4.73,4.9
21308702,NYï¾ï½¯ï¾„ï¾žï¾€ï½³ï¾é«˜ç´šï½ºï¾ï¾„ï¾žã®ï¾˜ï¾‹ï¾žï¾ï½¸ï¾žï¾™ï½°ï¾‘ã«å®¿æ³Š,154217970,Mk,88,07-07-2019,5.42,2.1
21732716,Small Room in the great neighborhood ofPark Slope,55468128,Reina,88,24-06-2019,4.44,0.8
21990808,***SLEEPING IN THE GOLDEN PLACE***,159156636,,88,14-12-2018,4.93,4.6
22097438,Cozy Flat - Walk to Central Park,19385850,Jonathan,88,25-06-2019,4.9,4.1
22518123,15 to JFK/LGA 30 to Manhattan.Close to St Johnâ€™s,165307387,K,88,27-06-2019,5.14,3.1
22792652,"GREAT BEDROOM (IN 2 BRS APT)
EXCELLENT LOCATION!!",118390361,Tsvika,88,06-07-2019,5.69,1.6
30348624,Better Home Inn,227872371,Better Home,88,06-07-2019,12.05,3.1
189135,Hell's Kitchen Funky 80's Hideaway!,179020,Michael,89,01-07-2019,1,4.9
234184,Spacious Stunning Harlem Townhouse,902054,William,89,30-06-2019,0.94,2.3
266756,REAL 2BR-HEART OF SOHO-LITTLE ITALY,1398809,Roberto  Mike,89,30-06-2018,0.99,2.2
276317,"The Carlton, Brooklyn brownstone Duplex w/ garden",130901,Chauncey,89,23-06-2019,0.97,1.5
294263,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,89,01-07-2019,1.06,0.5
433414,Spacious & Sunny in Prime Brooklyn,287733,David,89,28-06-2019,1.04,4.3
697499,"Lovely, large studio near Central Park",1372779,Charlie,89,27-06-2019,1.12,0.1
727835,Pristine Room and Art Experience,3772684,Glasshouse,89,12-12-2017,1.09,0
806038,Home Sweet Room-SAPPHIRE-Queens NYC,4113132,Jacqueline & Tyas,89,28-06-2019,1.12,3.5
820710,1 large bedroom w/private bath,4310378,Autumn,89,01-01-2019,1.12,2.2
1953928,Huge 2 Bedrooms NYC ,10100413,A,89,20-01-2019,1.32,2.8
2041041,Your Living Room is the UES,7028387,Todd,89,13-06-2019,1.4,1
2044873,Bushwick Artist Loft - Awesome Room,3886532,Tom & Lily,89,24-04-2019,1.39,2.2
2744185,"PRIVATE, GIGANTIC full floor loft w/priv bath",2739598,Sandy,89,28-05-2019,1.41,2.7
2814931,Large New York style loft ,14399467,Caroline,89,11-11-2017,1.54,2.6
2939670,"Bright Room Near JFK ,LGA &  Train with AC",15009272,Yolanda,89,03-01-2019,1.44,1
3293500,Brooklyn Garden Level  2bdrm Home,16580725,Faith,89,29-12-2018,1.53,2.4
3386226,"Lovely 2 Floor Home, Gem in Heart of Williamsburg!",4185064,Paulina,89,23-06-2019,1.47,2
4516939,"Zen Oasis in Bushwick, near JMZ Subways",3388950,Amaya,89,22-05-2019,1.65,2.3
4567433,Room #2 Near Manhattan NYC.,22384027,Shahana,89,16-08-2018,1.57,4.4
4908634,Cozy Downtown Brooklyn Apartment,25273326,Dennis,89,28-04-2019,1.77,3.3
6260442,Strawberry Fields,32527193,Kenneth,89,03-07-2019,1.76,4.2
7043746,2 block walk from the beach in NYC,36935244,Vladimir,89,26-05-2019,1.82,5
8609130,Great Nolita Apartment!,2520559,Victoria,89,02-06-2019,1.94,0.9
9423397,"Brooklyn Gem nr Shops, Subways",48854322,Yuna,89,26-05-2019,2.02,3.1
10068386,An open and airy charming studio,49905246,Ying Ying,89,29-06-2019,2.11,2
10233196,The Suite Spot @ Washington Heights,51169036,Francois & Keith,89,27-05-2019,2.29,0.1
10512812,Bright central Manhattan bedroom,6429683,Andrew,89,29-06-2019,2.1,3.5
11083362,Bedroom with full size bed in Washington Heights!,30995829,David,89,13-06-2019,2.54,4
11971334,Your cozy and cute space 7 train,17638424,Sophie,89,03-07-2019,2.35,0.2
12601807,Sunny light filled bedroom,9848712,Randy,89,05-06-2019,2.37,3.9
12964477,"Clean, Simple, & Private Bedroom (near N/R train)",28370925,En & Lora,89,25-07-2018,2.34,3
13307480,Peaches Bungalow,74180901,Etta,89,18-06-2019,2.41,0.3
13408222,Remsen Village Rental II,27277459,Dawn,89,22-06-2019,2.44,2.8
13891181,Spacious Sunny Bedroom near JMZ Subways,3388950,Amaya,89,10-06-2019,2.68,2.5
14334031,Nice Private room on Broadway,7721149,Ricardo,89,23-06-2019,2.53,0.9
14594286,On Broadway & 3 stops to Times Square,55567227,Neida,89,07-07-2019,2.59,1.7
14788009,Chris' Cozy Cave!,69029231,Chris,89,18-06-2019,2.6,4.2
15052112,"FLATIRON""""GRAND PANORAMA""""LUXURY~3 BR W/Roof Deck",57552512,Emanuel,89,12-04-2019,2.62,4.3
15774266,Private modern suite in tree lined Windsor Terrace,102016115,Elizabeth,89,23-06-2019,2.78,1.1
17111449,Spacious Private Room - Harlem/Manhattan Townhouse,4538012,Karen,89,29-06-2019,3.28,3
17797691,Manhattan Art Haven,70543663,Kelli,89,21-06-2019,3.72,1.3
18402330,Airy and Bright Room with Balcony,33434914,Juan,89,07-07-2019,3.36,0.3
18506841,SPACIOUS MANHATTAN TOWNHOUSE 2BR Apt Sleeps 6,75279920,Anitra And Steven,89,02-07-2019,3.41,0.1
18635942,Beautiful Studio Apartment on the E70th St,55814053,Maria,89,22-06-2019,3.43,4
18795229,Ground Floor Studio,130822245,Joe Berat,89,23-06-2019,3.42,4.5
20257840,Elegant Oasis in the Upper East Side,60293337,Melissa,89,30-06-2019,3.92,1.9
20306155,The Rosedale Palace Master room,133810925,Andrew,89,23-06-2019,4.01,4
21022856,"Your Home in NYC, 3 bdrm, 2 bath, 5 min to metro!!",22194698,Joe & Jay,89,05-07-2019,4.14,5
21264131,Beautiful Super Cozy Studio,67226812,RaShaan,89,08-07-2019,4.43,2.9
21462551,Speakeasy Inn Bushwick One,24020292,Cristiano,89,05-07-2019,4.35,1.2
21607905,Lenox Suit Hotel Themed Studio,81908583,Kasey,89,21-06-2019,4.44,0.5
21867710,Amazing room in the centre on Manhatten! Welcome!,159156636,,89,01-01-2019,5.16,4.7
22049875,"Bright large studio loft, 100% private, Bushwick",62649248,Benjamin,89,01-07-2019,4.67,0.6
23053597,Private room with visit to queens # 6,158540605,Sonia,89,29-06-2019,5.31,4.4
23183557,Private Room in Large Apartment With Yard,40511631,Joey,89,01-07-2019,5.54,2.7
23452076,Gorgeous Brooklyn Brownstone,3075944,Lucie,89,03-07-2019,5.59,2.5
23827905,Central Park View-Free Museum Tickets-Private Room,101438864,Omar,89,27-06-2019,6.03,1.2
29712675,"Luxury Two Bedroom Ground Floor, Walk-in Apartment",222179066,Nneka,89,20-06-2019,11.03,1.8
177606,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,849492,Kathrine,90,23-06-2019,0.95,3.4
189787,Spacious & Comfy BK Brownstone,915640,Sundiata,90,30-06-2019,0.94,4.6
898669,Hip Modern West Village Apartment,4782600,Brian,90,24-03-2019,1.17,3.5
1294973,PRIVATE BEDROOM IN COMFY & CHIC UWS APT!,7041410,Jeffrey,90,30-06-2019,1.37,0.7
1377134,Room in lovely E.Village triplex,7460434,Rocco,90,14-06-2019,1.25,2.9
1461965,Private Bedroom WITH a Living room!,7833913,Gya,90,02-07-2019,1.25,0.4
1479113,"Spacious, quiet room with private full bathroom.",176836,Gil,90,01-01-2019,1.29,1.9
2164135,"BIG, BRIGHT, STYLISH + CONVENIENT",1470471,Kerstin,90,17-06-2019,1.39,0.8
2524451,Close to Maimonides Center. Room D,8288419,Jason,90,08-06-2019,1.43,4.3
3411006,"COOL, ARTSY & CENTRAL APARTMENT",4903508,Dee,90,14-06-2019,1.53,0.6
5232121,".Safe, cozy & minutes to NYC",3339701,Angelo,90,21-06-2019,1.72,1.7
6336738,Bklyn Brownstone 2Bedroom Apartment w/Office Space,32992675,Hollie,90,23-06-2019,1.88,4
6689548,Cozy apartment in Nolita/SoHo,4271676,Nat,90,22-06-2019,1.95,0.7
7610785,Modern CottageStyle EarlyBirdDiscount! TimeSquare,39915290,A. Kaylee,90,09-06-2019,1.96,0.2
7646751,Great Room in Williamsburg Brooklyn,40027302,Kooky,90,30-06-2019,1.89,3.5
8620134,CHARM & LOCATION! Private Ensuite Bathroom in UES!,17428203,Christine,90,28-06-2019,1.97,3.5
9148875,Lovely E. Harlem Brownstone PH,3201337,Diego,90,25-06-2019,2.11,3.2
9786398,LOCATION! Private room with yard.,1698487,Chelsea,90,16-06-2019,2.08,3
11107261,Hamilton Heights/Apollo Theater,57697937,Artie,90,16-06-2019,2.26,1.5
11372330,Manhattan Apartment + Extra Travel Bonus,9777215,Theresa,90,22-06-2019,2.59,2.4
11511431,Historic Upper West Side Townhouse 1 or 2 Bdrms,23901404,Ray,90,07-07-2019,2.58,0.1
12022728,Prime Carroll Gardens Apartment,35027358,Thomas,90,30-06-2019,2.31,1
12759453,The Clean Comfortable Modern Lounge,48671504,Albert,90,24-06-2019,2.35,2
13926463,Stylish Private Room 3 subway stops to Manhattan,74906838,Priscila,90,04-07-2019,2.6,3.5
14332210,Duplex in Manhattan 15min to Times Square,3767367,Regina,90,27-06-2019,2.53,0.2
14569881,Artist Loft Bushwick,65800377,Benny,90,23-06-2019,2.57,4.4
14815997,"Bright, quiet, super comfy chic in Upper East Side",3979831,Mj,90,26-06-2019,2.59,0.1
15709537,Cozy 1-bedroom apartment in LES,10773304,Lili,90,22-06-2019,3.17,4.8
15774166,Lovely Bright Upper East Side,28966357,Dorothy,90,12-05-2019,2.79,1.9
15855646,Private & comfortable room near Prospect Park,5192686,Shani & Emily,90,23-06-2019,2.95,3.7
16422375,Nice place,71540842,Willy,90,08-06-2019,2.93,1.7
16543032,â¤ART of Chelsea | 1bd rm | Walk/bike everywhere!,60105727,Lee,90,29-06-2019,3.09,2.6
16665181,Romantic hide out in brooklyn,110218367,Amy,90,30-06-2019,3.1,1.4
16795503,Spacious Private Access Near Trains M - L and J,49100137,Juan,90,07-07-2019,3.1,0.7
16796255,"Clean, Cozy Private Room with TV Uptown Manhattan",69862540,Rina,90,02-07-2019,3.11,3.6
17634485,Unique Prime Location NYC  Sleeps 6,99242527,Dina,90,18-06-2019,3.21,3.4
17973686,"Your Very Own Private, Clean Apt. w/ washer &dryer",11478291,Ethan,90,03-07-2019,3.25,0.5
18071246,A3Small Cozy Room in Long Island City,79105834,Leo,90,22-06-2019,3.31,0.7
19532027,Bright Clean Economy Room in Crown Heights 4SL,17555570,Yan,90,05-07-2019,3.72,1
19676100,Suite 627 - Affordable Luxury - Brooklyn Charm,137666089,Livienne,90,20-06-2019,3.73,3.7
20013255,Lavish Private bedroom by central park,115228513,Aly,90,30-05-2019,3.8,4.2
20365504,Cozy apartment in Cobble Hill,41844294,Sandy,90,01-07-2019,4.11,2.3
20876208,"Good Access to Everywhere:)Bushwick, Brooklyn NY",127618565,Takanori,90,22-06-2019,4.26,2
20942352,Private Room in Astoria minutes to NYC,150565606,Mayra,90,13-05-2019,4.13,4.4
21311781,A private room close to the subway,154220885,Benny,90,01-07-2019,4.31,1.9
21431963,Magical Space w/Incredible Cozy Energy,122374980,Matt,90,13-06-2019,4.35,1.8
22101696,"CLEAN, BRIGHT, and MODERN 3 bedroom  Brooklyn apt.",20951849,Elaine,90,01-07-2019,4.68,0.2
22179180,5 â˜…â˜…â˜…â˜…â˜… Gorgeous suite only 1 block from subway!,129222253,Andy,90,24-06-2019,4.76,1.8
22290340,Brooklyn House,58380725,Osei,90,04-07-2019,4.79,2.7
23308563,Room in the Safest Neighborhood of Staten Island!,106897471,Oswaldo,90,26-05-2019,5.49,3.3
24267208,Pulp Fiction private  room,21074914,Albert,90,05-07-2019,5.99,0.6
24391756,Sunny Apartment in Park Slope,20813915,Kimberly,90,08-07-2019,5.97,1.2
25813322,"Elegant private room with ROOFTOP, close to train",177314795,Viviane,90,28-06-2019,6.94,3.9
28616686,Newly Remodeled Room !!! downtown brooklyn,214694658,Damon,90,24-06-2019,9.41,3.8
765315,Bed & Bathroom in Williamsburg Loft,4034995,Susan,91,30-04-2017,1.18,1.8
924658,"Bright, airy room share in Brooklyn",4973668,Gloria,91,01-06-2019,1.18,3.6
1360791,Renovated Big Private Room # 3,2712353,Masud,91,24-06-2019,1.25,2.9
2919578,Artistâ€™s Pad Prospect Park,4282318,Al,91,22-06-2019,1.58,1.2
3098703,At home in Historic Harlem,9716281,Sarah,91,10-08-2018,1.47,4.6
3492910,Manhattan Columbia University Courtyard Studio,17266994,Tom,91,06-06-2019,1.52,3.8
3852261,SUNNY ROOM FOR TWO @ ELEGANT HOME NEAR JFK,19866189,Natasha,91,01-07-2019,1.53,3.8
4025329,SPACIOUS STUDIO-HIGH END FINISHES,9743617,Patricia,91,17-06-2019,1.63,2.4
4097284,"Bklyn, private Three Bedroom.",11948817,Leslie,91,09-06-2019,1.56,2.5
4277614,Private Room in a Spacious & Bright Apartment,14279331,James,91,29-12-2018,3.64,1.3
4339924,"Penthouse Flat, Million-$-View, Best Area!",22530714,Murad,91,04-10-2016,1.59,3.6
4498927,Manhattan townhouse near subway,23334165,Patricia,91,21-06-2019,1.65,3.9
4564695,"Sunny, Quiet Queen Bedroom, Best Block in LES",619991,David,91,01-06-2019,1.86,0.9
4928303,Cozy & Clean #2,23533897,Fatou,91,17-06-2019,1.78,0.4
4930683,This cozy space is a newly renovate,25399747,Ron,91,01-01-2019,2,2.6
5381943,"Cozy, quiet room near Central Park",4693468,Melissa,91,14-06-2019,1.71,2.1
5406187,Sunny Room by Prospect Park,400240,Murat,91,07-07-2019,1.73,4.8
5979675,`AMAZING BROOKLYN HOME,7039396,Sol And Coach,91,29-06-2019,1.81,2.3
6410511,"Big space, great price, a home by Mnhn, best in BK",10136764,Michael,91,21-06-2019,1.81,1.2
7202368,Chic Studio Apartment in Bed Stuy,23952819,Jason,91,23-06-2019,1.92,1.1
7718452,Cosy and Convenient Carroll Garden,3074287,Gianni,91,27-05-2019,2.1,3.7
7727798,Room with its private bathroom and garden access,22577148,Diana,91,02-07-2019,1.99,1.4
7744805,Harlem's Finest Beautiful Garden Apt w/Backyard!,40703442,Graham,91,31-12-2018,1.95,3.6
8663101,Large room in UWS 92nd near RivPark,45516192,Philip,91,17-06-2019,2.07,0.6
8760442,Private studio in Jackson Heights w/free parking,45937956,Fahim,91,24-06-2019,2.11,0.3
8823897,Massive Room in Brownstone - 25% OFF,1418015,Reuben,91,23-06-2019,2.06,2.5
9074702,Private Room Downtown,260958,Aura,91,08-10-2018,2.07,2.4
11459958,Amazing spacious Loft in Williamsbu,60266817,Alberto,91,23-06-2019,2.28,1.7
11659008,"Safe, comfy convenient",52347885,Nicole,91,23-06-2019,3.1,1.4
12307809,Discover Windsor Terrace! -- a treasure.  2 BR apt,26535250,Sheila,91,18-05-2019,2.38,4.3
14596236,Brooklyn - Bushwick - NYC #2,81274648,Ming,91,23-06-2019,2.6,3
14705110,Amazing Luxury located in the Middle of Manhattan!,3898624,Gene,91,02-07-2019,2.63,0.1
15423388,Designer's Loft in Williamsburg,25549229,Pauline,91,19-06-2019,2.74,4.1
15507375,"Private Studio, Oceanside beautiful and safe area",32052000,Gennady + Laura,91,28-06-2019,2.82,1.5
15659743,Super Cute Garden Apartment in Bed-Stuy!,62256292,Inez,91,01-07-2019,2.8,4.3
15820512,Apartment with backyard in East Williamsburg,102415020,Guillermo,91,22-06-2019,3.31,2.7
15911064,2 Level Brownstone! Private room! Manhattan in 15!,24140532,Josh,91,05-07-2019,2.83,2.3
15928774,Your joyful and comfy space near 7 train,17638424,Sophie,91,30-06-2019,2.82,0.8
16285996,Designers Dream Bed Stuy Studio,26765580,Brittney,91,24-06-2019,3.02,3.7
16442660,Private Room in East Harlem,107830392,Nuries,91,28-05-2018,2.95,2.5
16613394,"Cozy 1Br Apartment, Entire Place.",109653516,Joseph,91,16-06-2019,3.08,2.4
16613747,"Sunny, Clean, Nice bedroom available in Bushwick",29096,Jonathan,91,23-06-2019,3.5,3.7
17270768,Newly Renovated Greenpoint Abode,8833885,Leslie,91,27-06-2019,3.35,2.8
18201148,"5* Views, Terrace, 2BR2B, Modern Luxury, Gym, Roof",48205496,B,91,26-06-2019,3.44,0.5
18369169,"â˜†â˜†Hell's Kitchen, Central Park, Times Squareâ˜†â˜†",32044305,Mark,91,01-07-2019,3.42,1
18526162,Gone with the Wind,75360607,Fernando,91,21-06-2019,3.48,0
18778024,Modern Bright Bedroom 30 seconds to Subway!,779551,Lana,91,23-06-2019,3.54,4.1
18985595,"BROOKLYN NOOK
Your home away from home",132435618,Ayinde,91,23-06-2019,3.63,3.2
19999527,â˜… Comfy Couple's Getaway â˜… Walk/Transit Score 85+,131697576,Anisha,91,22-06-2019,3.82,0.8
20204527,Spacious homey clean convenient 15m to Manhattan,131035061,Lucky,91,26-06-2019,3.92,4.1
20996474,"Ping Pong Paradise in Brooklyn, Close to metro!!!",151146788,Rohit,91,21-06-2019,4.4,4.2
21097166,Beautiful Brooklyn Brownstone in Boerum Hill,25321849,Anne,91,06-07-2019,4.61,1.1
21581879,Cozy Apartment in Brooklyn,152532170,Gillian,91,26-06-2019,4.51,1.4
22363371,Clean&Simple 2- Airport delays & Layovers,132341923,Cynthia,91,05-07-2019,5.04,4.3
22714571,Amazing Private Room @Madison Square Garden,167270001,Piero,91,25-06-2019,5.11,2.8
23837898,The Sunset Affair,178986313,Aj,91,07-07-2019,5.8,0.6
24140119,"Cozy space with privacy near JFK, CASINO & NYC",181885526,Ling,91,05-07-2019,5.95,4
27753677,Private Bedroom Free parking 10 min to Manhattan,11365400,RojÃ©,91,30-06-2019,8.56,1.4
61509,"Quiet, clean midtown apt w. elevato",23619,Anna/Fonzy,92,30-04-2019,0.9,1.8
408983,Brooklyn Brownstone full floor/garden ProspectPark,520189,Andre,92,09-06-2019,1.05,2.7
533168,Spacious Nolita 2 Bd w/roof garden,2620162,Olivia,92,08-06-2019,1.09,3.7
813793,"Large, Private 2-BR Flat in the Lower East Side!",4276374,Peter,92,24-06-2019,1.47,3.9
925240,Artist Loft - Union Square,4976428,Jonathan,92,24-06-2019,1.23,1.3
1001147,Big Room with Bath in Bushwick! ,3363720,Kate,92,19-06-2019,1.22,2.6
1256536,Clean 2Bedroom-Ideal UpperEast Loc.,4995411,Mayrav,92,15-06-2019,1.27,2.2
